Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1755014420,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1755014421,10,,Aggregated,0.000000,0.000000,8,10,14,17,27,30,35,35,35,35,35,80,8,8,11.914759984938428,3.5149999894201756,35.01080023124814,238.075
1755014422,30,,Aggregated,0.000000,0.000000,10,11,14,16,21,27,30,35,35,35,35,156,8,10,11.486033953797932,3.5149999894201756,35.01080023124814,242.62820512820514
1755014423,40,,Aggregated,0.000000,0.000000,9,10,12,14,19,23,28,34,35,35,35,226,8,9,11.022736264837791,3.5149999894201756,35.01080023124814,241.47345132743362
1755014424,50,,Aggregated,80.000000,8.000000,9,10,12,14,19,23,27,30,35,35,35,301,8,9,10.992743848417685,3.5149999894201756,35.01080023124814,245.6013289036545
1755014425,60,,Aggregated,78.000000,4.000000,9,11,13,15,19,22,27,30,35,35,35,378,8,9,10.970282530973828,3.5149999894201756,35.01080023124814,250.06349206349208
1755014426,70,,Aggregated,75.333333,2.666667,10,11,13,14,19,21,25,28,35,35,35,530,9,10,11.138647166520077,3.5149999894201756,35.01080023124814,256.25094339622643
1755014427,80,,Aggregated,75.250000,2.000000,10,12,14,16,19,21,25,34,56,56,56,694,12,10,11.676356049458516,0.8340999484062195,56.01759999990463,257.78674351585016
1755014428,90,,Aggregated,75.600000,1.600000,11,13,15,16,19,21,25,30,56,56,56,846,13,11,12.026317255796059,0.8340999484062195,56.01759999990463,253.20212765957447
1755014429,100,,Aggregated,88.333333,1.500000,10,13,14,15,18,21,24,28,49,56,56,1009,13,10,11.732023285482192,0.8340999484062195,56.01759999990463,258.26263627353813
1755014430,110,,Aggregated,99.142857,1.714286,10,12,14,15,18,20,23,27,49,56,56,1168,15,10,11.600877218943548,0.8340999484062195,56.01759999990463,254.34674657534248
1755014431,120,,Aggregated,105.750000,1.625000,11,13,15,16,20,23,28,35,57,58,58,1398,15,11,12.419611223585616,0.8340999484062195,58.19860007613897,260.13447782546496
1755014432,130,,Aggregated,112.111111,1.444444,11,13,15,16,19,22,27,33,57,58,58,1609,16,11,12.390966370014151,0.8340999484062195,58.19860007613897,257.9353635798633
1755014433,140,,Aggregated,116.800000,1.500000,11,13,15,16,19,21,26,30,57,58,58,1834,19,11,12.255152941081214,0.8340999484062195,58.19860007613897,259.9165757906216
1755014434,150,,Aggregated,131.800000,0.700000,11,14,15,17,21,26,42,56,110,130,130,2059,27,11,13.571340792449195,0.8340999484062195,131.39690039679408,259.06508013598835
1755014435,160,,Aggregated,145.300000,0.800000,12,14,16,17,21,27,39,55,110,130,130,2261,33,12,13.78924754101821,0.8340999484062195,131.39690039679408,260.3091552410438
1755014436,170,,Aggregated,160.800000,1.100000,12,14,16,17,21,27,40,49,110,130,130,2547,35,12,13.724373533596326,0.8340999484062195,131.39690039679408,259.4864546525324
1755014437,180,,Aggregated,175.800000,1.900000,12,14,16,17,21,26,38,47,110,130,130,2858,42,12,13.627371864498933,0.8275997824966908,131.39690039679408,260.4587123862841
1755014438,190,,Aggregated,188.300000,2.500000,12,15,16,18,22,27,38,47,93,130,130,3157,47,12,14.040622075486871,0.8275997824966908,131.39690039679408,260.2987012987013
1755014439,200,,Aggregated,201.700000,2.600000,12,15,17,18,22,28,39,47,93,130,130,3455,49,12,14.134418842141475,0.8275997824966908,131.39690039679408,261.3481910274964
1755014440,210,,Aggregated,216.400000,3.000000,12,15,17,18,24,32,43,52,93,130,130,3766,55,12,14.675226154530929,0.8275997824966908,131.39690039679408,261.54248539564526
1755014441,220,,Aggregated,231.100000,3.400000,12,15,17,19,24,32,42,49,86,130,130,4163,68,12,14.67588935861708,0.6280001252889633,131.39690039679408,263.0807110257026
1755014442,230,,Aggregated,244.600000,3.600000,12,15,18,19,26,36,50,65,130,140,140,4527,84,12,15.646317981344819,0.507500022649765,136.46289985626936,262.40004417936825
1755014443,240,,Aggregated,276.500000,5.300000,12,15,18,19,26,38,52,66,140,790,790,4865,85,12,16.289657739039896,0.507500022649765,794.3433998152614,262.183556012333
